timestep,incidence,aPosterior,bPosterior,MeanR,StdR,RQuantile025,RQuantile05,RQuantile25,Rmedian,RQuantile75,RQuantile95,RQuantile975
73,5755.4,38722.100000000006,4.696718579395217e-05,1.8186680650319955,0.00924217078980286,1.8005982692140878,1.8034927952081201,1.8124258114841687,1.8186524093273568,1.8248932518814875,1.8338967378321602,1.8368268309009403
74,5485.3,39138.50000000001,4.2569484086153126e-05,1.6661057529059045,0.00842171374093041,1.6496398540256072,1.6522775100698603,1.6604176853531205,1.6660915630993607,1.6717783517745968,1.6799823984116986,1.6826522912620945
75,5432.6,39253.700000000004,3.8930185969451307e-05,1.528153840989051,0.007713061209379521,1.5130734253697389,1.5154891551828265,1.5229444112288413,1.5281408642799847,1.533349124494847,1.5408627914835344,1.5433080021534944
76,5212.7,39062.3,3.5935019324190476e-05,1.4037045053473258,0.007102263619798224,1.3898183916061264,1.3920427864990406,1.3989075946856695,1.4036925270257228,1.4084883581232361,1.4154070832970416,1.417658690881649
77,5122.1,38638.399999999994,3.350294311241167e-05,1.2945001171546069,0.006585557211355851,1.2816244238634014,1.283686919814824,1.2900521601519583,1.2944889495240306,1.2989359000273577,1.3053514082579611,1.3074392751498654
78,5060.6,37906.3,3.1564308179378424e-05,1.1964861351399725,0.0061454257055074315,1.1844712461366682,1.1863957859305754,1.192335393532503,1.1964756137203612,1.2006254070693692,1.2066123738309755,1.2085608164844606
79,4769.6,36839.3,3.0053772576893883e-05,1.1071599440919668,0.005768390864529425,1.0958825981383211,1.0976889021605611,1.1032637823867026,1.1071499261838895,1.111045185010609,1.1166651579832771,1.118494220972622
80,4430.3,35514.200000000004,2.8911998520616846e-05,1.026786497860891,0.005448527297090786,1.0161349910007191,1.017840934942603,1.0231062879117596,1.0267768605441319,1.0304562019163157,1.03576493450901,1.0374927727789958
81,4116.6,34145.5,2.8089625829201306e-05,0.9591343187509932,0.0051905417957725086,0.9489876750268947,0.9506126364133575,0.9556282666210734,0.9591249555586333,0.9626301638177311,0.9676879397563608,0.9693341727064352
82,3961.6,32674.5,2.7548836121709464e-05,0.9001444458587959,0.0049797521850822,0.8904104300354758,0.8919691742064038,0.8967806674640845,0.9001352629300766,0.9034982137007906,0.9083510412840967,0.9099306474895464
83,3814.0,31275.800000000003,2.7260914738835754e-05,0.8526069171888794,0.004821083330043947,0.8431836141990211,0.8446924692317408,0.8493502118365013,0.8525978302345173,0.8558537166130381,0.8605523615422213,0.8620818605711177
84,3385.1,29538.799999999996,2.720290784189126e-05,0.8035412541600574,0.004675324446931332,0.794403579096954,0.7958665260615536,0.800382872726682,0.8035321865423014,0.8066897507449955,0.8112469126962119,0.8127304597260213
85,3065.3,27543.5,2.7355747422771425e-05,0.7534730291391047,0.0045400239949806255,0.7446006839734102,0.7460209386549324,0.7504058795094176,0.7534639105762492,0.756530238384338,0.7609562238395161,0.7623971943227342
86,2788.1,25562.0,2.770536066878377e-05,0.7082044294154507,0.00442956647361627,0.6995489095985931,0.7009342258025344,0.7052117197695925,0.7081951943166375,0.7111870716386207,0.7155061347594206,0.7169124315123222
87,2746.6,23878.3,2.8247847901533886e-05,0.6745105865471965,0.00436502834547035,0.6659820745851162,0.6673468489844093,0.6715613098123413,0.6745011706212641,0.6774495987356614,0.6817064426586414,0.6830926084125425
88,2633.4,22395.1,2.8990006922605804e-05,0.6492341040324492,0.0043383523566317755,0.6407585808552964,0.6421146686331911,0.6463026864776006,0.6492244407223787,0.6521549873616972,0.6563865018298174,0.6577645429738803
89,2475.7,20909.200000000004,2.9942820365077833e-05,0.6260804195774855,0.004329735966257204,0.6176226889622382,0.6189757011835274,0.6231546422146876,0.6260704386656516,0.6289953164895562,0.6332191837375831,0.6345948708583823
90,2427.6,19522.8,3.1113786903323384e-05,0.6074282389562018,0.004347343187044733,0.5989371105795002,0.6002952280300634,0.6044903748693422,0.607417867725382,0.6103547970963955,0.6145966270614158,0.6159783061453312
91,2418.9,18556.6,3.2505680769951494e-05,0.6031949157756819,0.0044280087369225115,0.5945470068933084,0.5959300162621636,0.6002023926692618,0.6031840805833608,0.6061756271597603,0.6104967750822113,0.6119044001217011
92,2270.7,17762.0,3.411955234872793e-05,0.6060314888181055,0.004547254458209577,0.5971513941784911,0.5985713684634663,0.60295824460891,0.6060201156719343,0.6090923348683114,0.6135304039740899,0.6149762160647387
93,2204.4,17178.3,3.595198033745836e-05,0.6175939038309609,0.004712082754691906,0.6083924903902893,0.6098637104011579,0.6144091539412785,0.6175819198788568,0.6207655897069951,0.6253649755752455,0.626863421034347
94,1943.1,16374.8,3.798746781046811e-05,0.6220371879028532,0.004861030513417267,0.6125457740006989,0.6140631588348379,0.6187516072226529,0.6220245254594088,0.6253089649295188,0.6300544096796178,0.6316005613726933
95,1881.6,15622.999999999998,4.019609116260299e-05,0.6279835322333465,0.005024189816305215,0.618174428112997,0.6197423904729426,0.6245875040319038,0.6279701335871157,0.6313649542287764,0.6362703779556785,0.637868779695125
96,1798.0,14945.300000000001,4.254023861473945e-05,0.6357766281688655,0.005200585492805403,0.6256240196602502,0.6272466791907351,0.6322612002282046,0.6357624481455537,0.639276598105486,0.6443549464556697,0.6460098205139593
97,1670.4,14188.1,4.498875326620055e-05,0.6383049302161801,0.005358781859163058,0.6278445867335142,0.6295161692087923,0.6346823592319987,0.6382899340277276,0.6419111534753223,0.6471448445443827,0.648850495726831
98,1660.1,13429.300000000001,4.752112253647319e-05,0.6381754108790595,0.005506978472824087,0.6274270114543096,0.6291443341641825,0.6344524266729796,0.6381595705747811,0.6418811271696714,0.6472605202693642,0.6490138293637074
99,1555.9,12714.5,5.012840050867131e-05,0.6373575482675014,0.005652407845049587,0.6263265879055381,0.6280887505529297,0.6335360039654909,0.6373408388785463,0.6411608772447039,0.6466833431832479,0.6484834666163305
100,1411.4,11921.5,5.281632404552493e-05,0.6296498071087254,0.005766783180201655,0.6183972277854324,0.6201944145026109,0.6257506342625664,0.6296322017548925,0.6335297879186177,0.6391652531329577,0.6410024361018156
101,1296.9,11275.3,5.560364251320689e-05,0.6269477504291616,0.005904284765263473,0.6154283197982606,0.6172677802901123,0.6229553326539291,0.6269292159790718,0.6309199633393672,0.6366909432173641,0.6385725106953694
102,1207.7,10601.4,5.851966605779175e-05,0.6203903877450735,0.006025366239184605,0.608636411354113,0.6105129228603207,0.6163157774419867,0.6203708812987616,0.6244437335887061,0.6303343908460406,0.6322552175317264
103,1127.7,9931.1,6.160066547942696e-05,0.6117623689427371,0.006138808438300003,0.5997889766190146,0.6017000695854168,0.6076106893741318,0.6117418355101063,0.6158916645120719,0.6218947096598881,0.6238524509244708
104,1056.3,9316.999999999998,6.488139310710689e-05,0.6044999395789148,0.006262651053111768,0.5922869367809892,0.5942358129675558,0.6002641400052493,0.6044783125854403,0.6087121630394663,0.6148378377856724,0.6168358466328409
105,1013.6,8670.5,6.839699669921535e-05,0.5930361598805467,0.006368821890260796,0.5806184065407926,0.5825994086624708,0.5887281180845431,0.5930133610374752,0.5973193481063018,0.6035506799802968,0.6055834769789071
106,946.1,8060.700000000001,7.21841793912882e-05,0.5818550148193569,0.006480796769645003,0.5692213936613852,0.5712362479791527,0.5774707675636485,0.5818309536031248,0.5862130323667046,0.5925558566120905,0.5946253736730984
107,917.3,7566.600000000001,7.62823482247647e-05,0.5771980160775046,0.006635512041814673,0.5642650526179558,0.5663271094078147,0.5727086793315,0.5771725888272459,0.581659633974024,0.5881556573671558,0.5902754802647211
108,930.1,7199.800000000001,8.073768199650848e-05,0.5812951628384618,0.006850724341510199,0.5679446236501782,0.5700728109552406,0.5766598672833785,0.5812682504993163,0.5859011206180516,0.592609315115586,0.5947986423651305
109,908.1,6900.200000000001,8.559501743947979e-05,0.5906227393358985,0.007110159187641973,0.5767683313205806,0.578976432017529,0.585811584812165,0.5905942079084631,0.595402791082243,0.6023663699060671,0.6046392888064918
110,887.9,6660.400000000001,9.087676314000428e-05,0.6052755932176845,0.00741656839240825,0.5908256510231412,0.5931283066243838,0.6002568194064717,0.6052453012328372,0.6102613450307002,0.6175262084844384,0.6198976819405948
111,917.7,6521.799999999999,9.65660983443988e-05,0.6297847801825,0.007798452347671868,0.6145917619188448,0.6170126009465654,0.6245074059745049,0.6297525917755455,0.6350270650610331,0.6426667569593687,0.6451607221573376
112,880.6,6388.8,0.00010260396338605673,0.6555162012808392,0.00820113164844866,0.639539679905189,0.6420851233630753,0.6499661378056394,0.6554820002769627,0.6610289814507725,0.6690639418899453,0.6716870837602139
113,848.0,6290.700000000001,0.00010888831683077226,0.6849837346873392,0.008636360687613772,0.6681601475677882,0.6708403589165113,0.6791389828532876,0.684947438923663,0.6907889196723024,0.6992509185646105,0.702013587228116
114,721.1,6094.500000000001,0.00011527807255251576,0.7025622131713074,0.008999445415280766,0.6850330628728909,0.6878252691500889,0.6964714162186267,0.7025237875207772,0.7086111214411777,0.7174302305376086,0.7203097328240778
115,663.6,5828.0,0.00012161546989177154,0.7087749585292445,0.009284287782541801,0.690693549816293,0.6935731161880085,0.7024909011944379,0.7087344204515028,0.7150148243837225,0.7241150798998898,0.7270867412996656
116,632.6,5552.500000000001,0.00012776707783387168,0.7094266996725727,0.009520576471752763,0.6908880209154113,0.69383971809514,0.7029821653100282,0.7093841111011908,0.715824807274376,0.7251589547040734,0.7282074052223617
117,641.4,5306.0,0.00013368410710127836,0.709327872279383,0.009737857220544923,0.6903689560015093,0.6933868831883808,0.7027357240492782,0.7092833114080603,0.7158714437097597,0.7254208625238493,0.7285400237157098
118,567.9,4956.199999999999,0.0001394234213815896,0.6910103610514342,0.009815448474110517,0.6719048294838089,0.6749450369852903,0.68436485340043,0.6909638871333577,0.6976052064636821,0.7072342118571063,0.7103799993943481
119,658.1,4733.7,0.0001451124578119609,0.6869188415444792,0.009984011288748842,0.6674883432760004,0.6705795157949086,0.6801586221938245,0.6868704713307898,0.6936263314746883,0.7034231624776117,0.7066242230195954
120,625.0,4510.700000000001,0.0001509197440797512,0.6807536896205338,0.01013603337696149,0.6610307574561088,0.6641676382998605,0.6738898947780154,0.6807033837001294,0.6875626449001966,0.6975113390051431,0.7007625053863137
121,649.0,4438.6,0.0001570283287464131,0.6969859399738292,0.010461669910384202,0.6766305764567284,0.6798677585369581,0.6899014102732502,0.6969335978964606,0.7040134104580225,0.7142826649943287,0.7176387583586475
122,639.6,4414.6,0.00016356773601842317,0.722086127426931,0.010867842153506543,0.7009408926708054,0.7043035903660793,0.7147264634598057,0.722031605580201,0.7293863559662557,0.7400546434640186,0.7435412044604547
123,604.9,4386.9,0.0001705642030431267,0.7482481023298925,0.011297094372113124,0.7262681947830426,0.729763507986063,0.7405976549007183,0.7481912483636156,0.7558365720401081,0.7669266307232043,0.7705511053536629
124,565.6,4311.1,0.000177890040069445,0.7669017517433844,0.011680076341657967,0.7441781749164462,0.7477913992038596,0.7589916723677913,0.766842455878507,0.7747471914404865,0.7862143678748006,0.7899623010988165
125,578.4,4321.599999999999,0.0001852983662218947,0.80078541946454,0.012181306576927366,0.7770864849482764,0.7808548497113114,0.7925359328696816,0.8007236541894958,0.8089675744236742,0.8209266761918754,0.8248353599252503
126,488.9,4152.4,0.0001925235668856123,0.7994348591358164,0.012406048950956318,0.775302309848769,0.779138761752837,0.7910324941562473,0.7993706855294419,0.8077672671221933,0.8199498585409519,0.8239321006324081
127,435.9,3963.3,0.00019934715851039678,0.7900725933242556,0.012549849660299945,0.7656646932927074,0.7695438791014941,0.7815720184659378,0.7900061452650565,0.7985007317803393,0.8108279679486402,0.8148581109992253
128,453.6,3767.9,0.00020565589202397694,0.7748908355571427,0.012623821371031397,0.7503439602916684,0.7542440712443302,0.7663392439271925,0.7748222846713831,0.7833676984732606,0.7957714332210014,0.7998272785536358
129,458.9,3587.2000000000003,0.00021155859872901982,0.75890300536074,0.012670929578581042,0.7342694214486503,0.7381821462716355,0.7503185896503086,0.7588324869929063,0.767410547589403,0.7798644090791702,0.7839373379371892
130,457.6,3439.9,0.0002173405778102443,0.7476298536094593,0.012747168484477964,0.7228523501377034,0.7267869137150377,0.7389929863526518,0.7475574079983659,0.7561877464803687,0.76871991215228,0.7728190580095653
131,440.3,3314.6,0.0002233408181609558,0.7402854758763041,0.012858303303892246,0.7152958648719299,0.7192631806297358,0.7315725805054479,0.7402110302680449,0.7489172166460585,0.7615617119601961,0.7656981535276556
132,427.7,3163.9,0.00022983990319449626,0.7271904697170668,0.012928162559456424,0.7020701279237923,0.7060570014692199,0.7184292996354971,0.7271138578511205,0.7358681237463565,0.7485852681265339,0.7527461886952942
133,382.7,3057.7,0.00023700148969119764,0.724679455028775,0.013105346633737885,0.6992186559832864,0.7032586554452122,0.7157974995148572,0.7246004560634504,0.7334752922902937,0.7463697274061054,0.7505891968318734
134,371.0,2992.7999999999997,0.00024489149543656987,0.7329112675425663,0.013397154038481868,0.7068860419878317,0.7110150103080852,0.7238310808263603,0.732829638660618,0.7419024690998801,0.7550859684704547,0.759400381351101
135,325.1,2864.2999999999997,0.0002535178417683413,0.72615115417706,0.013568060782755888,0.6997991723624862,0.7039787354724457,0.7169541573562975,0.726066649978363,0.7352560314353884,0.7486118245698339,0.7529833642736733
136,286.0,2691.4,0.00026279941913657785,0.7072983566641856,0.013633693457299237,0.6808265841376948,0.6850233227391589,0.6980554453730937,0.7072107587868414,0.7164457759680997,0.7298721951380064,0.7342679383749174
137,323.0,2556.8,0.0002726112177641382,0.6970123615793485,0.013784534402249646,0.6702542948910789,0.6744948581512062,0.6876659670049268,0.6969214932798422,0.7062596990675998,0.719839825303484,0.7242868227766507
138,334.3,2450.8,0.0002829409863651395,0.6934317693836839,0.014007150631243439,0.6662472218842702,0.6705540307692296,0.6839333855182337,0.6933374580023646,0.7028273428416976,0.7166312129975111,0.7211522779311255
139,359.3,2382.4,0.0002939183288218856,0.7002310265852603,0.014346105155169224,0.6723925897854569,0.676802058038156,0.690502064606809,0.7001330562463115,0.7098531894951642,0.7239941812009526,0.728626217798225
140,375.3,2375.0,0.0003056865529622266,0.7260055632852882,0.014897319828481881,0.697097954655661,0.7016766667448747,0.7159027053584625,0.7259036703104472,0.7359973460174652,0.7506820263777357,0.7554922182169245
141,343.0,2347.0,0.0003182775950001546,0.7469975154653629,0.015419227370183192,0.7170789631256367,0.721817373703588,0.7365403851617593,0.7468914256128367,0.7573389955031798,0.7725395397344171,0.7775189644520868
