Confirmed,Deaths,Recovered,Active,Date,Confirmed_Incidence,Active_Incidence,Deaths_Incidence,Recovered_Incidence
344487,9716,283656,51115,2020-10-14 00:00:00,6419.0,3804.0,33.0,2582.0
352107,9739,286137,56231,2020-10-15 00:00:00,7496.0,4634.333333333333,30.333333333333332,2831.3333333333335
359802,9773,289027,61002,2020-10-16 00:00:00,6725.666666666667,4211.666666666667,23.0,2491.0
364664,9785,291129,63750,2020-10-17 00:00:00,5521.333333333333,3065.0,19.666666666666668,2436.6666666666665
368671,9798,293447,65426,2020-10-18 00:00:00,5755.333333333333,3184.0,23.0,2548.3333333333335
377068,9842,296672,70554,2020-10-19 00:00:00,6975.666666666667,4072.0,32.333333333333336,2871.3333333333335
385591,9882,299743,75966,2020-10-20 00:00:00,9750.333333333334,6137.333333333333,37.666666666666664,3575.3333333333335
397922,9911,304173,83838,2020-10-21 00:00:00,8935.333333333334,4860.333333333333,39.333333333333336,4035.6666666666665
403874,9960,308779,85135,2020-10-22 00:00:00,10586.333333333334,6353.0,32.0,4201.333333333333
417350,9978,312347,95025,2020-10-23 00:00:00,9962.0,5937.0,41.333333333333336,3983.6666666666665
427808,10035,316124,101649,2020-10-24 00:00:00,11274.666666666666,7499.0,34.0,3741.6666666666665
437698,10062,320004,107632,2020-10-25 00:00:00,10969.333333333334,6696.666666666667,37.666666666666664,4235.0
450258,10091,325052,115115,2020-10-26 00:00:00,11870.333333333334,7984.0,28.666666666666668,3857.6666666666665
463419,10121,327697,125601,2020-10-27 00:00:00,13974.333333333334,8335.666666666666,52.0,5586.666666666667
479621,10218,336764,132639,2020-10-28 00:00:00,16032.0,10832.666666666666,71.33333333333333,5128.0
498354,10305,340436,147613,2020-10-29 00:00:00,18105.666666666668,9941.0,90.0,8074.666666666667
517736,10391,351921,155424,2020-10-30 00:00:00,17389.666666666668,10752.666666666666,88.33333333333333,6548.666666666667
531790,10483,356410,164897,2020-10-31 00:00:00,15330.666666666666,7558.333333333333,69.33333333333333,7703.0
544346,10513,363545,170288,2020-11-01 00:00:00,17287.333333333332,10335.333333333334,92.66666666666667,6859.333333333333
569598,10669,372499,186430,2020-11-02 00:00:00,15113.666666666666,9375.333333333334,78.0,5660.333333333333
577131,10717,373391,193023,2020-11-03 00:00:00,21421.666666666668,14454.0,145.33333333333334,6822.333333333333
608611,10949,384012,213650,2020-11-04 00:00:00,20524.666666666668,13005.333333333334,147.0,7372.333333333333
631172,11110,394616,225446,2020-11-05 00:00:00,25620.333333333332,14640.0,174.33333333333334,10806.0
653992,11240,405809,236943,2020-11-06 00:00:00,19834.333333333332,9891.333333333334,119.0,9824.0
668114,11306,413484,243324,2020-11-07 00:00:00,17150.666666666668,8218.333333333334,87.33333333333333,8845.0
682624,11372,421151,250101,2020-11-08 00:00:00,11718.0,4386.0,56.0,12604.0
689146,11408,443621,234117,2020-11-09 00:00:00,15859.666666666666,10056.666666666666,158.33333333333334,10972.666666666666
715693,11781,446402,257510,2020-11-10 00:00:00,18490.0,10493.0,207.33333333333334,13117.666666666666
738094,11994,460504,265596,2020-11-11 00:00:00,24562.0,14097.0,269.3333333333333,10195.666666666666
762832,12216,474208,276408,2020-11-12 00:00:00,23133.333333333332,9088.666666666666,207.66666666666666,13837.0
785093,12404,487913,284776,2020-11-13 00:00:00,20546.333333333332,7543.333333333333,172.33333333333334,12830.666666666666
799733,12511,498996,288226,2020-11-14 00:00:00,12300.333333333334,3939.3333333333335,98.33333333333333,8262.666666666666
